,STORAGE_IN,CONSTANT_HEAD_IN,WELLS_IN,HEAD_DEP_BOUNDS_IN,STREAM_LEAKAGE_IN,UZF_RECHARGE_IN,GW_ET_IN,SURFACE_LEAKAGE_IN,MNW2_IN,TOTAL_IN,STORAGE_OUT,CONSTANT_HEAD_OUT,WELLS_OUT,HEAD_DEP_BOUNDS_OUT,STREAM_LEAKAGE_OUT,UZF_RECHARGE_OUT,GW_ET_OUT,SURFACE_LEAKAGE_OUT,MNW2_OUT,TOTAL_OUT,IN-OUT,PERCENT_DISCREPANCY
2051-03-04,1670972.1,0.0,190933.77,2193136.0,1854668.1,1996407.2,0.0,0.0,306493.0,8212610.0,1803615.4,0.0,0.0,3012918.0,1469756.1,0.0,590232.6,30935.898,1302192.1,8209650.0,2960.0,0.04
2051-04-01,1851371.1,0.0,190933.77,2193526.2,1716856.4,1837575.0,0.0,0.0,306417.53,8096680.0,1363422.1,0.0,0.0,2967590.5,1335959.8,0.0,1097109.4,28501.785,1301189.1,8093772.5,2907.5,0.04
2051-05-01,2551598.8,0.0,190933.77,2194004.8,1502606.4,1594124.1,0.0,0.0,306358.53,8339626.0,668998.25,0.0,0.0,2932214.0,1124669.4,0.0,1769146.9,22697.734,1820607.5,8338333.5,1292.5,0.02
2051-05-02,2598838.8,0.0,190933.77,2194005.0,1550664.8,1545890.0,0.0,0.0,306325.4,8386657.5,857289.94,0.0,0.0,2931485.8,1173404.1,0.0,1156116.8,22806.275,2237814.5,8378918.0,7739.5,0.09
2051-06-01,2595542.5,0.0,190933.77,2194577.8,1495781.4,1463977.1,0.0,0.0,306351.9,8247164.5,534426.5,0.0,0.0,2918130.8,1114932.6,0.0,1438787.1,20521.604,2222713.0,8249511.5,-2347.0,-0.03
2051-07-01,3303108.5,0.0,190933.77,2195169.8,1396874.0,1365663.4,0.0,0.0,306343.06,8758092.0,304790.25,0.0,0.0,2902000.2,1018858.94,0.0,1749953.8,17718.498,2766765.2,8760087.0,-1995.0,-0.02
2051-07-02,3390653.8,0.0,190933.77,2195188.2,1404222.9,1365015.2,0.0,0.0,306382.16,8852396.0,405936.34,0.0,0.0,2901613.8,1026275.94,0.0,1626762.2,17716.133,2876294.2,8854598.0,-2202.0,-0.02
2051-08-01,3375608.0,0.0,190933.77,2195661.0,1381321.5,1306060.4,0.0,0.0,306349.66,8755935.0,250443.11,0.0,0.0,2895350.0,1003323.3,0.0,1725848.8,16692.3,2870143.8,8761801.0,-5866.0,-0.07
2051-09-01,2752381.0,0.0,190933.77,2196291.5,1426448.8,1314023.1,0.0,0.0,306333.2,8186411.0,235144.97,0.0,0.0,2893131.5,1048625.1,0.0,1326052.5,16529.645,2673182.8,8192666.0,-6255.0,-0.08
2051-10-01,2408183.0,0.0,190933.77,2196189.2,1496011.6,1332076.4,0.0,0.0,306319.94,7929714.0,563570.7,0.0,0.0,2896038.0,1118505.0,0.0,850249.7,16984.414,2489389.8,7934738.0,-5024.0,-0.06
2051-10-02,2265313.2,0.0,190933.77,2196529.2,1485044.5,1400961.4,0.0,0.0,306367.94,7845150.0,910349.06,0.0,0.0,2896332.0,1107363.2,0.0,995416.9,16977.111,1919096.1,7845534.0,-384.0,-0.0
2051-11-01,1887819.9,0.0,190933.77,2197479.5,1529461.9,1379716.4,0.0,0.0,306320.4,7491732.0,685368.2,0.0,0.0,2902261.2,1151870.2,0.0,815079.3,18044.818,1919362.0,7491986.5,-254.5,-0.0
2051-12-01,1660479.5,0.0,190933.77,2197931.8,1625580.4,1559040.8,0.0,0.0,306320.84,7540287.0,1407194.2,0.0,0.0,2916046.2,1248061.6,0.0,417471.47,19595.25,1530861.6,7539230.5,1056.5,0.01
2051-12-02,1766182.1,0.0,190933.77,2197948.0,1625458.5,1538919.2,0.0,0.0,306436.38,7625878.5,1953335.0,0.0,0.0,2917486.8,1245984.2,0.0,450632.56,19649.777,1036362.44,7623451.0,2427.5,0.03
2052-01-01,1618304.9,0.0,190933.77,2198253.5,1705889.2,1534086.6,0.0,0.0,306320.25,7553788.0,2057289.6,0.0,0.0,2934914.2,1299227.2,0.0,202582.31,21060.758,1036438.25,7551513.0,2275.0,0.03
2052-02-01,1578860.2,0.0,190933.77,2198337.2,1736908.2,1457831.5,0.0,0.0,365695.66,7528566.5,1333478.9,0.0,0.0,2992445.5,1354422.5,0.0,318820.56,23920.795,1503444.4,7526533.0,2033.5,0.03
2052-03-01,1438444.6,0.0,190933.77,2198486.0,3433597.5,1745533.9,0.0,0.0,365731.22,9372727.0,3332976.8,0.0,0.0,2957485.0,1403020.0,0.0,18797.084,24398.973,1622154.0,9358832.0,13895.0,0.15
2052-03-03,1389349.0,0.0,190933.77,1157036.4,25216274.0,14001570.0,0.0,0.0,365788.03,42320948.0,33905132.0,0.0,0.0,4637675.5,2258709.2,0.0,24484.355,25068.0,1474244.1,42325310.0,-4364.0,-0.01
2052-04-01,3200584.0,0.0,190933.77,2165313.0,1750252.0,2179589.2,0.0,0.0,365839.7,9852512.0,2069300.0,0.0,0.0,3105274.8,1367115.2,0.0,1798409.4,27323.186,1474008.9,9841431.0,11081.0,0.11
2052-05-01,1846401.1,0.0,190933.77,2181522.0,1818899.6,1764899.6,0.0,0.0,365789.97,8168446.0,1550676.8,0.0,0.0,2993295.5,1353705.8,0.0,257492.05,25637.117,1986590.4,8167397.5,1048.5,0.01
2052-05-02,2304219.5,0.0,190933.77,2181735.5,1732839.4,1721208.4,0.0,0.0,365770.16,8496707.0,1376454.6,0.0,0.0,2992019.5,1349296.6,0.0,478471.22,25670.365,2283069.2,8504981.0,-8274.0,-0.1
2052-06-01,2721676.2,0.0,190933.77,2185401.2,1459999.1,2282628.2,0.0,0.0,365814.9,9206453.0,1287579.2,0.0,0.0,2949666.5,1081870.1,0.0,1584424.9,21105.273,2280428.5,9205075.0,1378.0,0.01
2052-07-01,3338825.8,0.0,190933.77,2186945.2,1391371.2,1370293.9,0.0,0.0,365865.56,8844236.0,247275.39,0.0,0.0,2928878.0,1013348.25,0.0,1796873.9,18950.467,2841755.2,8847081.0,-2845.0,-0.03
2052-07-02,3381748.8,0.0,190933.77,2186992.5,1388552.5,1340914.6,0.0,0.0,365894.06,8855036.0,295979.88,0.0,0.0,2928099.2,1010390.44,0.0,1779800.0,18866.666,2824819.5,8857956.0,-2920.0,-0.03
2052-08-01,3031917.8,0.0,190933.77,2188166.5,1387591.6,1283070.2,0.0,0.0,365857.1,8447537.0,172648.53,0.0,0.0,2914035.5,1009584.6,0.0,1516974.0,17886.824,2821450.0,8452580.0,-5043.0,-0.06
2052-09-01,3083068.5,0.0,190933.77,2189258.5,1392778.1,1243521.5,0.0,0.0,365823.6,8465384.0,406607.44,0.0,0.0,2905202.0,1014796.2,0.0,1352573.4,17470.586,2773759.8,8470409.0,-5025.0,-0.06
2052-10-01,2496405.2,0.0,190933.77,2190251.0,1445299.6,1223273.0,0.0,0.0,365815.94,7911978.5,336115.97,0.0,0.0,2905041.8,1067590.6,0.0,1005558.75,18012.926,2585374.8,7917695.0,-5716.5,-0.07
2052-10-02,2409379.0,0.0,190933.77,2190278.2,1445830.2,1313078.6,0.0,0.0,365844.62,7915344.0,729981.1,0.0,0.0,2905225.5,1068098.8,0.0,1013055.44,18029.312,2182955.5,7917345.5,-2001.5,-0.03
2052-11-01,1977390.9,0.0,190933.77,2191316.8,1499233.2,1249112.6,0.0,0.0,365788.5,7473776.0,415112.84,0.0,0.0,2912081.8,1121872.6,0.0,822635.25,19608.559,2182248.5,7473559.0,217.0,0.0
2052-12-01,1919967.6,0.0,190933.77,2192325.2,2105287.5,3448721.0,0.0,0.0,365808.03,10223044.0,3815623.8,0.0,0.0,2940529.5,1595038.9,0.0,44598.9,22253.645,1807113.4,10225158.0,-2114.0,-0.02
2052-12-02,1838584.8,0.0,190933.77,2192355.2,1962662.8,3393330.8,0.0,0.0,365889.53,9943758.0,4457599.0,0.0,0.0,2946159.2,1494337.1,0.0,53218.25,22390.936,955464.2,9929168.0,14590.0,0.15
2053-01-01,1606232.9,0.0,190933.77,2193252.8,1659812.6,1718364.6,0.0,0.0,365751.62,7734348.0,1939549.0,0.0,0.0,2979873.5,1281887.2,0.0,560600.9,24867.123,943951.4,7730729.5,3618.5,0.05
2053-02-01,1723219.9,0.0,190933.77,2193909.2,1980466.8,2334917.8,0.0,0.0,248571.61,8672020.0,2573261.2,0.0,0.0,3016549.2,1511641.8,0.0,56373.793,24456.514,1487031.1,8669314.0,2706.0,0.03
2053-03-01,2018903.6,0.0,190933.77,2194319.2,1840416.2,2748313.0,0.0,0.0,248151.03,9241037.0,2593235.5,0.0,0.0,3029997.0,1457039.9,0.0,616656.6,27348.627,1498820.6,9223098.0,17939.0,0.19
2053-03-04,2455682.8,0.0,190933.77,2194345.2,1799259.0,2392132.8,0.0,0.0,246290.16,9278644.0,2187266.5,0.0,0.0,3020271.0,1407747.1,0.0,968461.06,27178.941,1654118.8,9265043.0,13601.0,0.15
2053-04-01,2629771.2,0.0,190933.77,2194815.0,1610017.8,1892393.8,0.0,0.0,236851.77,8754784.0,1209035.9,0.0,0.0,2978045.0,1242127.6,0.0,1647304.2,25852.695,1643626.4,8745992.0,8792.0,0.1
2053-05-01,3433268.0,0.0,190933.77,2195497.5,1461869.4,1698811.9,0.0,0.0,234695.22,9215075.0,720185.5,0.0,0.0,2936307.2,1083725.2,0.0,2208486.0,21624.504,2263398.5,9233727.0,-18652.0,-0.2
2053-05-02,3612134.8,0.0,190933.77,2195513.5,1475756.2,1526042.0,0.0,0.0,235050.98,9235431.0,665556.4,0.0,0.0,2935175.0,1097613.5,0.0,1922470.5,21553.89,2591548.2,9233918.0,1513.0,0.02
2053-06-01,3439100.8,0.0,190933.77,2196111.2,1368969.1,1377355.5,0.0,0.0,232712.56,8805183.0,277043.1,0.0,0.0,2914762.8,990707.56,0.0,2022662.0,16399.732,2586705.2,8808280.0,-3097.0,-0.04
2053-07-01,3883064.0,0.0,190933.77,2196799.0,1327284.5,1357797.9,0.0,0.0,232833.95,9188713.0,369079.06,0.0,0.0,2898919.2,949309.6,0.0,1754161.4,13928.415,3202992.0,9188390.0,323.0,0.0
2053-07-02,3681812.0,0.0,190933.77,2196821.5,1333804.0,1297633.2,0.0,0.0,232109.88,8933114.0,382698.4,0.0,0.0,2898435.8,955816.4,0.0,1611599.4,13899.801,3071957.0,8934407.0,-1293.0,-0.01
2053-08-01,3411856.2,0.0,190933.77,2197383.5,1327759.4,1257406.1,0.0,0.0,231215.34,8616554.0,187916.83,0.0,0.0,2890301.0,949791.44,0.0,1514412.8,12954.457,3064981.8,8620358.0,-3804.0,-0.04
2053-09-01,3002155.8,0.0,190933.77,2198063.2,1357576.1,1344595.0,0.0,0.0,230097.78,8323422.0,576380.2,0.0,0.0,2884809.5,979788.6,0.0,1133589.4,12670.129,2739308.0,8326546.0,-3124.0,-0.04
2053-10-01,2461980.2,0.0,190933.77,2198698.2,1383849.2,1802098.6,0.0,0.0,229831.19,8267390.5,874915.6,0.0,0.0,2888213.2,1006138.75,0.0,1014737.5,13177.306,2465743.5,8262926.5,4464.0,0.05
2053-10-02,2428616.8,0.0,190933.77,2198718.0,1396365.1,1277664.5,0.0,0.0,229014.75,7721313.0,777654.94,0.0,0.0,2888315.2,1018798.2,0.0,906915.3,13235.402,2116482.8,7721402.0,-89.0,-0.0
2053-11-01,2091554.1,0.0,190933.77,2199301.2,1474761.9,1260120.5,0.0,0.0,228863.72,7445535.0,847933.94,0.0,0.0,2894487.5,1098180.6,0.0,469521.6,14289.424,2117544.5,7441957.5,3577.5,0.05
2053-12-01,1734097.9,0.0,190933.77,2199680.8,1594431.6,1346183.1,0.0,0.0,229698.56,7295025.5,1130409.1,0.0,0.0,2926809.2,1217580.9,0.0,352351.66,17230.0,1650453.2,7294834.0,191.5,0.0
2053-12-02,1829026.0,0.0,190933.77,2199694.0,1688933.0,1410441.2,0.0,0.0,230926.03,7549954.0,1766089.0,0.0,0.0,2926862.2,1214397.8,0.0,367125.84,17288.992,1154792.0,7446556.0,103398.0,1.38
2054-01-01,1583565.5,0.0,190933.77,2200089.5,1547680.8,1435169.9,0.0,0.0,230945.42,7188385.0,1373138.4,0.0,0.0,2950213.2,1171858.1,0.0,519454.7,18347.34,1154988.2,7188000.0,385.0,0.01
2054-02-01,1595469.1,0.0,190933.77,2200070.8,3969788.8,5389957.5,0.0,0.0,9393.456,13355613.0,6382659.0,0.0,0.0,3087376.2,2127168.0,0.0,26595.795,19260.771,1701803.2,13344863.0,10750.0,0.08
2054-02-10,5440155.5,0.0,190933.77,254614.9,15648575.0,15142058.0,0.0,0.0,12494.437,36688830.0,21364174.0,0.0,0.0,8716491.0,4624654.5,0.0,120071.586,23304.281,1832645.0,36681340.0,7492.0,0.02
2054-03-01,3489661.8,0.0,190933.77,2027248.4,3210866.5,8058296.0,0.0,0.0,9530.829,16986536.0,8475066.0,0.0,0.0,3813500.0,2712472.8,0.0,117272.29,25579.771,1833764.2,16977656.0,8880.0,0.05
2054-03-04,3318644.2,0.0,190933.77,2043338.5,2749660.5,6881173.5,0.0,0.0,9570.734,15193321.0,7274660.5,0.0,0.0,3720909.5,2236617.0,0.0,59264.035,25853.783,1826709.1,15144014.0,49307.0,0.33
2054-04-01,3599551.2,0.0,190933.77,2108248.5,2122683.2,5620891.0,0.0,0.0,9376.507,13651685.0,5779217.5,0.0,0.0,3295375.5,1740984.8,0.0,950107.44,28154.242,1826389.5,13620228.0,31457.0,0.23
2054-05-01,5866766.5,0.0,190933.77,2130387.8,1671987.1,3660174.5,0.0,0.0,9290.349,13529540.0,3122436.0,0.0,0.0,3100256.2,1293590.9,0.0,3474443.0,17106.773,2489204.2,13497037.0,32503.0,0.24
2054-05-02,6417409.0,0.0,190933.77,2130894.8,1656511.9,3576027.2,0.0,0.0,9263.872,13981041.0,3009497.0,0.0,0.0,3096635.0,1277919.1,0.0,3519695.2,16759.791,3025009.8,13945516.0,35525.0,0.25
2054-06-01,4304870.0,0.0,190933.77,2145497.0,1499847.0,3466677.2,0.0,0.0,9323.49,11617148.0,2406651.5,0.0,0.0,3019880.8,1121827.5,0.0,2010329.0,10723.808,3023882.5,11593294.0,23854.0,0.21
2054-07-01,4157625.5,0.0,190933.77,2157451.2,1474619.5,2641102.8,0.0,0.0,8991.388,10630724.0,1469078.2,0.0,0.0,2985131.2,1096511.6,0.0,1681589.4,10042.942,3376335.0,10618688.0,12036.0,0.11
2054-07-02,3849801.0,0.0,190933.77,2157763.5,1474232.0,2658266.0,0.0,0.0,9015.381,10340011.0,1668212.1,0.0,0.0,2984037.8,1096164.4,0.0,1650847.0,10016.924,2917028.8,10326307.0,13704.0,0.13
2054-08-01,3271332.8,0.0,190933.77,2165607.8,1567616.0,2416294.8,0.0,0.0,8599.45,9620384.0,1350020.6,0.0,0.0,2959388.0,1112802.9,0.0,1261755.1,9531.519,2915860.5,9609358.0,11026.0,0.11
2054-09-01,3106901.5,0.0,190933.77,2171563.0,1470900.6,2261820.2,0.0,0.0,8541.219,9210660.0,993811.0,0.0,0.0,2945683.2,1093163.5,0.0,1237151.4,9569.884,2923405.5,9202785.0,7875.0,0.09
2054-10-01,3029492.2,0.0,190933.77,2175805.5,1525795.0,2164143.0,0.0,0.0,8524.932,9094695.0,1028812.2,0.0,0.0,2941642.2,1148152.8,0.0,919774.75,10148.406,3041142.0,9089672.0,5023.0,0.06
2054-10-02,2857853.8,0.0,190933.77,2175927.2,1523984.5,2180061.2,0.0,0.0,8540.971,8937302.0,1343347.5,0.0,0.0,2941663.5,1146281.2,0.0,952879.5,10162.245,2538261.2,8932595.0,4707.0,0.05
2054-11-01,2777389.0,0.0,190933.77,2179144.8,1569775.5,2131348.0,0.0,0.0,8457.94,8857049.0,1595240.9,0.0,0.0,2937367.0,1192115.9,0.0,583125.94,10554.558,2540053.8,8858458.0,-1409.0,-0.02
2054-12-01,2088245.6,0.0,190933.77,2181580.8,3318738.5,9578455.0,0.0,0.0,8439.626,17366394.0,9865690.0,0.0,0.0,2969762.0,2180423.5,0.0,18445.22,13113.251,2314507.2,17361942.0,4452.0,0.03
2054-12-02,2061028.5,0.0,190933.77,2181653.2,2828559.2,6841986.5,0.0,0.0,8482.06,14112644.0,8079057.5,0.0,0.0,2978188.2,2236656.0,0.0,42320.277,13367.251,764439.7,14114029.0,-1385.0,-0.01
2055-01-01,1681166.8,0.0,190933.77,2183616.8,2038877.6,4098090.2,0.0,0.0,8384.203,10201069.0,4454557.0,0.0,0.0,3056563.8,1658141.6,0.0,202465.22,18450.383,764341.0,10154519.0,46550.0,0.46
2055-02-01,6029690.0,0.0,190933.77,1596754.2,4596391.0,16113210.0,0.0,0.0,15878.5,28542858.0,18300858.0,0.0,0.0,5371087.0,3950903.0,0.0,94303.586,27620.762,771834.9,28516606.0,26252.0,0.09
2055-03-01,4097983.5,0.0,190933.77,2034553.0,2539169.2,9660158.0,0.0,0.0,9541.12,18532340.0,9892684.0,0.0,0.0,3681124.5,2160921.8,0.0,418531.5,48813.293,2323665.2,18525740.0,6600.0,0.04
2055-03-04,4251290.5,0.0,190933.77,2044414.1,2482342.0,8948804.0,0.0,0.0,9503.034,17927288.0,9032143.0,0.0,0.0,3603245.8,2104171.5,0.0,588692.9,31656.49,2550556.2,17910466.0,16822.0,0.09
2055-04-01,4701191.0,0.0,190933.77,2098315.5,2196571.0,5429280.0,0.0,0.0,9243.885,14625536.0,4620577.5,0.0,0.0,3260640.8,1815415.8,0.0,2314446.2,25022.719,2548337.5,14584440.0,41096.0,0.28
2055-05-01,4777477.0,0.0,190933.77,2120319.5,1859479.4,4492676.0,0.0,0.0,8965.091,13449851.0,3151975.5,0.0,0.0,3118596.8,1481281.4,0.0,2588930.5,16444.227,3052522.0,13409750.0,40101.0,0.3
2055-05-02,4496814.0,0.0,190933.77,2120825.0,1865519.4,4392992.5,0.0,0.0,8970.411,13076054.0,3181317.0,0.0,0.0,3115732.2,1487730.6,0.0,2315954.2,16309.668,2932784.8,13049829.0,26225.0,0.2
2055-06-01,4581771.5,0.0,190933.77,2135897.0,1765686.0,4260628.0,0.0,0.0,9056.392,12943972.0,2751834.8,0.0,0.0,3057196.0,1387534.0,0.0,2794842.2,15242.734,2930915.5,12937566.0,6406.0,0.05
2055-07-01,3842200.0,0.0,190933.77,2147589.0,1648805.0,3662682.0,0.0,0.0,8622.071,11500832.0,2315639.8,0.0,0.0,3018933.2,1270757.6,0.0,1953719.5,11378.784,2920650.2,11491079.0,9753.0,0.08
2055-07-02,4215781.5,0.0,190933.77,2147908.5,1657319.9,4675124.0,0.0,0.0,8606.788,12895675.0,3363763.2,0.0,0.0,3017771.5,1279281.8,0.0,1839164.2,11371.878,3381007.2,12892360.0,3315.0,0.03
2055-08-01,3958403.0,0.0,190933.77,2155941.2,1587423.4,3427217.5,0.0,0.0,8682.207,11328601.0,1892405.6,0.0,0.0,2990760.2,1209159.6,0.0,1825244.2,10301.919,3376377.0,11304249.0,24352.0,0.22
2055-09-01,3150106.5,0.0,190933.77,2162222.2,1669787.9,3279159.0,0.0,0.0,8615.559,10460826.0,2244792.5,0.0,0.0,2974803.0,1279884.0,0.0,927937.2,10302.158,3020912.0,10458630.0,2196.0,0.02
2055-10-01,3671655.5,0.0,190933.77,2093327.2,1922966.1,3982546.8,0.0,0.0,8569.557,11869999.0,3155926.2,0.0,0.0,3306443.0,1558315.2,0.0,1315290.6,14739.149,2480190.0,11830904.0,39095.0,0.33
2055-10-02,3747023.8,0.0,190933.77,2096168.2,1926231.9,4020354.2,0.0,0.0,8596.508,11989309.0,3628155.2,0.0,0.0,3288220.5,1540399.6,0.0,1658392.2,14738.841,1823185.0,11953092.0,36217.0,0.3
2055-11-01,2332740.8,0.0,190933.77,2129120.8,1858647.5,3578600.2,0.0,0.0,8438.218,10098481.0,3244611.2,0.0,0.0,3066881.8,1452693.1,0.0,448758.66,13641.261,1822584.0,10049170.0,49311.0,0.49
2055-12-01,1762540.5,0.0,190933.77,2146952.5,1831905.5,4608896.5,0.0,0.0,7985.0664,10549213.0,3536375.8,0.0,0.0,3050137.5,1453922.0,0.0,664682.7,14569.606,1830083.9,10549772.0,-559.0,-0.01
2055-12-02,1839518.1,0.0,190933.77,2147346.0,1847342.2,3623419.2,0.0,0.0,7985.7363,9656545.0,2867855.0,0.0,0.0,3050943.2,1466347.4,0.0,551614.44,14664.021,1705125.4,9656549.0,-4.0,-0.0
2056-01-01,1715186.0,0.0,190933.77,2156308.8,1984364.4,3627483.0,0.0,0.0,7962.3184,9682238.0,3069589.0,0.0,0.0,3075683.2,1558088.2,0.0,257828.42,16459.361,1704698.9,9682347.0,-109.0,-0.0
2056-02-01,1566043.6,0.0,190933.77,2162310.2,1854685.1,3715295.5,0.0,0.0,208552.67,9697821.0,3328630.5,0.0,0.0,3050329.2,1476831.1,0.0,658786.2,17459.541,1157302.8,9689340.0,8481.0,0.09
2056-03-01,1818175.2,0.0,190933.77,2166382.5,1753005.8,2996345.5,0.0,0.0,210371.48,9135213.0,1814557.1,0.0,0.0,3015103.8,1370316.1,0.0,1247703.4,17144.771,1658213.5,9123039.0,12174.0,0.13
2056-03-03,2358759.2,0.0,190933.77,2166628.2,1728438.6,2938628.0,0.0,0.0,210929.11,9594317.0,1676379.4,0.0,0.0,3012658.0,1350418.1,0.0,1405702.2,17010.166,2131598.2,9593766.0,551.0,0.01
2056-04-01,1590972.6,0.0,190933.77,2169747.5,2186275.2,3085105.0,0.0,0.0,219852.83,9442887.0,2508256.5,0.0,0.0,3029952.0,1641150.8,0.0,86191.46,20251.48,2137714.8,9423517.0,19370.0,0.21
2056-05-01,3047335.0,0.0,190933.77,2172400.0,1622810.5,2639787.8,0.0,0.0,211766.47,9885033.0,1123784.8,0.0,0.0,2981558.2,1244698.1,0.0,2034756.8,17293.086,2483064.2,9885155.0,-122.0,-0.0
2056-05-02,3368043.8,0.0,190933.77,2172485.2,1617582.5,2555829.5,0.0,0.0,211576.23,10116451.0,1072759.1,0.0,0.0,2980266.0,1239473.6,0.0,2050190.6,17099.047,2756660.0,10116448.0,3.0,0.0
2056-06-01,2816292.8,0.0,190933.77,2174850.0,1586309.1,2921441.2,0.0,0.0,209093.9,9898921.0,1438630.5,0.0,0.0,2954919.8,1208303.4,0.0,1527409.6,14198.942,2753882.5,9897344.0,1577.0,0.02
2056-07-01,3284432.8,0.0,190933.77,2176957.8,1553397.8,2312329.5,0.0,0.0,208814.72,9726867.0,763867.25,0.0,0.0,2942964.8,1175220.2,0.0,1751103.8,13692.796,3079270.5,9726120.0,747.0,0.01
2056-07-02,3262754.8,0.0,190933.77,2177026.5,1574215.5,2299878.8,0.0,0.0,209368.12,9714177.0,893383.9,0.0,0.0,2942522.2,1196112.0,0.0,1450255.5,13725.523,3211756.5,9707756.0,6421.0,0.07
2056-08-01,3410968.8,0.0,190933.77,2178891.8,1511467.1,2192024.8,0.0,0.0,209054.83,9693341.0,676482.25,0.0,0.0,2930196.8,1133279.9,0.0,1731295.0,12741.512,3208983.2,9692979.0,362.0,0.0
2056-09-01,2561829.0,0.0,190933.77,2180047.0,1525840.6,2936520.8,0.0,0.0,207395.4,9602566.0,1478877.8,0.0,0.0,2923841.5,1147877.1,0.0,1473633.8,12626.47,2586440.2,9623297.0,-20731.0,-0.22
2056-10-01,2065388.4,0.0,190933.77,2181795.0,1587966.8,2105027.2,0.0,0.0,206534.73,8337645.5,804573.3,0.0,0.0,2923415.8,1210187.9,0.0,1127680.4,13337.532,2256667.8,8335863.0,1782.5,0.02
2056-10-02,1983305.2,0.0,190933.77,2181845.5,1589581.0,2281423.2,0.0,0.0,205663.61,8432753.0,1510017.2,0.0,0.0,2923521.0,1211724.8,0.0,1132446.4,13368.882,1637926.5,8429005.0,3748.0,0.04
2056-11-01,1732820.4,0.0,190933.77,2183306.2,1683691.8,2181066.8,0.0,0.0,205314.44,8177133.5,1496460.6,0.0,0.0,2928788.2,1305220.4,0.0,791738.4,14727.499,1636073.4,8173009.0,4124.5,0.05
2056-12-01,1548852.0,0.0,190933.77,2184514.8,1846920.2,2230456.2,0.0,0.0,208692.8,8210370.0,2062250.9,0.0,0.0,2950624.8,1465527.1,0.0,229496.89,17229.91,1483452.9,8208582.5,1787.5,0.02
2056-12-02,1569433.4,0.0,190933.77,2184552.2,1837174.1,2230435.8,0.0,0.0,208511.9,8221041.0,2012497.8,0.0,0.0,2951541.8,1457077.2,0.0,311066.12,17304.205,1471400.8,8220888.0,153.0,0.0
2057-01-01,1462914.2,0.0,190933.77,2185575.5,1787242.2,2158396.2,0.0,0.0,209351.38,7994413.5,1417559.2,0.0,0.0,2973959.0,1405786.9,0.0,699493.56,18374.432,1471001.9,7986175.0,8238.5,0.1
2057-02-01,1578693.8,0.0,190933.77,2186424.8,2009503.4,2437271.0,0.0,0.0,328145.53,8730972.0,2950604.8,0.0,0.0,3036476.0,1628172.4,0.0,149414.6,23111.705,945648.94,8733428.0,-2456.0,-0.03
2057-03-01,1599040.1,0.0,190933.77,2187058.8,2110716.5,2633112.0,0.0,0.0,327462.22,9048323.0,2042601.8,0.0,0.0,3041427.5,1723653.9,0.0,392623.28,26753.75,1809531.2,9036591.0,11732.0,0.13
2057-03-04,1864849.2,0.0,190933.77,2187117.2,2087654.2,2391670.5,0.0,0.0,327416.53,9049641.0,1650798.2,0.0,0.0,3033714.2,1705014.1,0.0,418354.66,26911.387,2195891.5,9030684.0,18957.0,0.21
2057-04-01,2889689.5,0.0,190933.77,2187696.8,1779333.1,1996420.6,0.0,0.0,327456.66,9371531.0,1004562.4,0.0,0.0,2969329.5,1402313.5,0.0,1779365.0,25346.076,2187907.2,9368824.0,2707.0,0.03
2057-05-01,2639838.8,0.0,190933.77,2188486.2,1767569.4,1837867.0,0.0,0.0,327478.47,8952174.0,557983.3,0.0,0.0,2945595.0,1386007.5,0.0,1446860.4,23624.424,2598036.8,8958108.0,-5934.0,-0.07
2057-05-02,3193954.2,0.0,190933.77,2188513.2,1718686.6,1830130.9,0.0,0.0,327489.28,9449707.0,553147.8,0.0,0.0,2944780.8,1340477.0,0.0,1800162.9,23437.97,2786751.2,9448758.0,949.0,0.01
2057-06-01,2754712.5,0.0,190933.77,2189303.8,1717252.9,1730457.1,0.0,0.0,327480.72,8910141.0,771902.94,0.0,0.0,2920237.5,1239953.9,0.0,1175854.5,19180.377,2783994.0,8911124.0,-983.0,-0.01
2057-07-01,3176706.0,0.0,190933.77,2190240.0,1489954.2,1732021.8,0.0,0.0,327486.7,9107343.0,366017.16,0.0,0.0,2906470.2,1111893.8,0.0,1869203.8,17430.553,2831397.5,9102413.0,4930.0,0.05
2057-07-02,3365423.2,0.0,190933.77,2190274.8,1483755.2,1670218.2,0.0,0.0,327464.7,9228070.0,472214.5,0.0,0.0,2905955.0,1105428.5,0.0,1885008.0,17381.654,2844341.5,9230329.0,-2259.0,-0.02
2057-08-01,2934704.5,0.0,190933.77,2191238.8,1504280.6,1723111.8,0.0,0.0,327555.06,8871824.0,497237.0,0.0,0.0,2899386.2,1126327.6,0.0,1488037.1,17100.996,2843054.8,8871144.0,680.0,0.01
2057-09-01,2278508.5,0.0,190933.77,2192132.0,1511596.5,1636820.4,0.0,0.0,327492.8,8137484.0,482526.97,0.0,0.0,2894691.8,1133828.5,0.0,1336781.2,17002.543,2274822.0,8139652.5,-2168.5,-0.03
2057-10-01,1946844.6,0.0,190933.77,2192401.2,1560245.6,1796672.2,0.0,0.0,327454.16,8014552.0,899272.56,0.0,0.0,2895773.0,1182417.4,0.0,1047049.44,17538.857,1982580.0,8024631.5,-10079.5,-0.13
